Product Title,Price,Ratings,Number of Reviews,Prime Eligibility,Product URL,Sizes
Levi's Men's Cotton Slim Fit Shirt,"1,039",3.8 out of 5 stars,14 ratings,No,https://www.amazon.in/Levis-Mens-Checkered-Shirt-32907-0471_Green/dp/B0D35W2YN1/ref=sr_1_99?dib=eyJ2IjoiMSJ9.XWh5-PgJkiU8lgZIQsBp4QXXH0CItyKifW0h8DWr3_bXBwndUMwNtWNDqezeQTojw5ReNdT1wtyLDcsnMjyhKUtSVmr0NhzhnVOKu8PLGaDet5Ecn57VUplvkcRt_eOxSOZLI-_jvtdV6VMRLvQOPG6xzp-RDAsYzjCpec2rPTncus6DHH4l0EpNOdzAfV75R_q7kKfU-HMBTnJ_Sqo7VS1OjG8rwKA_OpNts6wGNLJdSZbGoz567ZKf7IkC3_pVyPY5pHfWxXUAIR-kphUHFlGnlrR1Tc7Y0vGBMixHIyo.eQyv7WDP1VqpPKyfv2DTj3Q04S9R4i88M0gZnKkl4y4&dib_tag=se&keywords=Shirts&qid=1750774075&sr=8-99#customerReviews,"['S', 'M', 'L', 'XL', '2XL']"
U-Turn Casual Shirt for Men || Shirt for Men Latest Stylish || Men Stylish Shirt || Men Printed Striped Shirt,398,3.7 out of 5 stars,"1,112 ratings",No,https://www.amazon.in/U-TURN-Stylish-Printed-Striped-LightGreen/dp/B0BY6K58B2/ref=sr_1_100?dib=eyJ2IjoiMSJ9.XWh5-PgJkiU8lgZIQsBp4QXXH0CItyKifW0h8DWr3_bXBwndUMwNtWNDqezeQTojw5ReNdT1wtyLDcsnMjyhKUtSVmr0NhzhnVOKu8PLGaDet5Ecn57VUplvkcRt_eOxSOZLI-_jvtdV6VMRLvQOPG6xzp-RDAsYzjCpec2rPTncus6DHH4l0EpNOdzAfV75R_q7kKfU-HMBTnJ_Sqo7VS1OjG8rwKA_OpNts6wGNLJdSZbGoz567ZKf7IkC3_pVyPY5pHfWxXUAIR-kphUHFlGnlrR1Tc7Y0vGBMixHIyo.eQyv7WDP1VqpPKyfv2DTj3Q04S9R4i88M0gZnKkl4y4&dib_tag=se&keywords=Shirts&qid=1750774075&sr=8-100#customerReviews,"['S', 'M', 'L', 'XL', '2XL']"
Majestic Man Men's Standard Slim Fit Striped Pure Cotton Casual Shirt,549,4.0 out of 5 stars,297 ratings,No,https://www.amazon.in/Majestic-Man-Standard-Striped-X-Large/dp/B0CV9S4GJB/ref=sr_1_101?dib=eyJ2IjoiMSJ9.XWh5-PgJkiU8lgZIQsBp4QXXH0CItyKifW0h8DWr3_bXBwndUMwNtWNDqezeQTojw5ReNdT1wtyLDcsnMjyhKUtSVmr0NhzhnVOKu8PLGaDet5Ecn57VUplvkcRt_eOxSOZLI-_jvtdV6VMRLvQOPG6xzp-RDAsYzjCpec2rPTncus6DHH4l0EpNOdzAfV75R_q7kKfU-HMBTnJ_Sqo7VS1OjG8rwKA_OpNts6wGNLJdSZbGoz567ZKf7IkC3_pVyPY5pHfWxXUAIR-kphUHFlGnlrR1Tc7Y0vGBMixHIyo.eQyv7WDP1VqpPKyfv2DTj3Q04S9R4i88M0gZnKkl4y4&dib_tag=se&keywords=Shirts&qid=1750774075&sr=8-101#customerReviews,"['S', 'M', 'L', 'XL', '2XL', '3XL', '4XL']"
Thomas Scott Mens | Full Sleeve | Solid | Slim Fit | 100% Cotton | Button Down Collar | Shirts,709,4.0 out of 5 stars,347 ratings,No,https://www.amazon.in/Thomas-Scott-Casual-Button-Sleeve/dp/B0C69RRJJX/ref=sr_1_102?dib=eyJ2IjoiMSJ9.XWh5-PgJkiU8lgZIQsBp4QXXH0CItyKifW0h8DWr3_bXBwndUMwNtWNDqezeQTojw5ReNdT1wtyLDcsnMjyhKUtSVmr0NhzhnVOKu8PLGaDet5Ecn57VUplvkcRt_eOxSOZLI-_jvtdV6VMRLvQOPG6xzp-RDAsYzjCpec2rPTncus6DHH4l0EpNOdzAfV75R_q7kKfU-HMBTnJ_Sqo7VS1OjG8rwKA_OpNts6wGNLJdSZbGoz567ZKf7IkC3_pVyPY5pHfWxXUAIR-kphUHFlGnlrR1Tc7Y0vGBMixHIyo.eQyv7WDP1VqpPKyfv2DTj3Q04S9R4i88M0gZnKkl4y4&dib_tag=se&keywords=Shirts&qid=1750774075&sr=8-102#customerReviews,"['S', 'M', 'L', 'XL', '2XL', '3XL', '4XL', '5XL', '6XL']"
Allen Solly Men's 100% Cotton Slim Fit Shirt,879,3.9 out of 5 stars,"7,873 ratings",No,https://www.amazon.in/Allen-Solly-Casual-ASSFWMOFX67262_Sky-Blue_42/dp/B07DMRP323/ref=sr_1_103?dib=eyJ2IjoiMSJ9.XWh5-PgJkiU8lgZIQsBp4QXXH0CItyKifW0h8DWr3_bXBwndUMwNtWNDqezeQTojw5ReNdT1wtyLDcsnMjyhKUtSVmr0NhzhnVOKu8PLGaDet5Ecn57VUplvkcRt_eOxSOZLI-_jvtdV6VMRLvQOPG6xzp-RDAsYzjCpec2rPTncus6DHH4l0EpNOdzAfV75R_q7kKfU-HMBTnJ_Sqo7VS1OjG8rwKA_OpNts6wGNLJdSZbGoz567ZKf7IkC3_pVyPY5pHfWxXUAIR-kphUHFlGnlrR1Tc7Y0vGBMixHIyo.eQyv7WDP1VqpPKyfv2DTj3Q04S9R4i88M0gZnKkl4y4&dib_tag=se&keywords=Shirts&qid=1750774075&sr=8-103#customerReviews,"['38', '39', '40', '42', '44']"
Peter England Men's Cotton Regular Fit Shirt,"1,199",4.0 out of 5 stars,98 ratings,No,https://www.amazon.in/Peter-England-Regular-Shirt-PESFONUB411436_Purple/dp/B09P31SYSJ/ref=sr_1_104?dib=eyJ2IjoiMSJ9.XWh5-PgJkiU8lgZIQsBp4QXXH0CItyKifW0h8DWr3_bXBwndUMwNtWNDqezeQTojw5ReNdT1wtyLDcsnMjyhKUtSVmr0NhzhnVOKu8PLGaDet5Ecn57VUplvkcRt_eOxSOZLI-_jvtdV6VMRLvQOPG6xzp-RDAsYzjCpec2rPTncus6DHH4l0EpNOdzAfV75R_q7kKfU-HMBTnJ_Sqo7VS1OjG8rwKA_OpNts6wGNLJdSZbGoz567ZKf7IkC3_pVyPY5pHfWxXUAIR-kphUHFlGnlrR1Tc7Y0vGBMixHIyo.eQyv7WDP1VqpPKyfv2DTj3Q04S9R4i88M0gZnKkl4y4&dib_tag=se&keywords=Shirts&qid=1750774075&sr=8-104#customerReviews,"['38', '39', '40', '42', '44', '46']"
Van Heusen Men's Cotton Slim Fit Solid Casual Shirt,780,3.7 out of 5 stars,"2,151 ratings",No,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MDMzNzQzNDc2NDg1Njc1OjE3NTA3NzQwNzY6c3BfYnRmOjMwMDU3NzM5NzA0NzAzMjo6MDo6&url=%2FVan-Heusen-Sport-Casual-VSSFLSLBK03965_Olive%2Fdp%2FB08FS1FDW4%2Fref%3Dsr_1_105_sspa%3Fdib%3DeyJ2IjoiMSJ9.XWh5-PgJkiU8lgZIQsBp4QXXH0CItyKifW0h8DWr3_bXBwndUMwNtWNDqezeQTojw5ReNdT1wtyLDcsnMjyhKUtSVmr0NhzhnVOKu8PLGaDet5Ecn57VUplvkcRt_eOxSOZLI-_jvtdV6VMRLvQOPG6xzp-RDAsYzjCpec2rPTncus6DHH4l0EpNOdzAfV75R_q7kKfU-HMBTnJ_Sqo7VS1OjG8rwKA_OpNts6wGNLJdSZbGoz567ZKf7IkC3_pVyPY5pHfWxXUAIR-kphUHFlGnlrR1Tc7Y0vGBMixHIyo.eQyv7WDP1VqpPKyfv2DTj3Q04S9R4i88M0gZnKkl4y4%26dib_tag%3Dse%26keywords%3DShirts%26qid%3D1750774075%26sr%3D8-105-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&cr=ZAZ#customerReviews,"['38', '39', '40', '42', '44', '46']"
"Scott International Shirt for Men, Solid Full Sleeves Shirt, Wrinkle Free Mens Shirts, Cotton Formal Shirts, Regular Fit Stylish Mens Shirt, Plain Formal Shirts for Men",749,3.8 out of 5 stars,602 ratings,No,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MDMzNzQzNDc2NDg1Njc1OjE3NTA3NzQwNzY6c3BfYnRmOjMwMDE3NjkzMTkzMzYzMjo6MDo6&url=%2FScott-International-Sleeves-Wrinkle-Regular%2Fdp%2FB0D2RJD4RZ%2Fref%3Dsr_1_106_sspa%3Fdib%3DeyJ2IjoiMSJ9.XWh5-PgJkiU8lgZIQsBp4QXXH0CItyKifW0h8DWr3_bXBwndUMwNtWNDqezeQTojw5ReNdT1wtyLDcsnMjyhKUtSVmr0NhzhnVOKu8PLGaDet5Ecn57VUplvkcRt_eOxSOZLI-_jvtdV6VMRLvQOPG6xzp-RDAsYzjCpec2rPTncus6DHH4l0EpNOdzAfV75R_q7kKfU-HMBTnJ_Sqo7VS1OjG8rwKA_OpNts6wGNLJdSZbGoz567ZKf7IkC3_pVyPY5pHfWxXUAIR-kphUHFlGnlrR1Tc7Y0vGBMixHIyo.eQyv7WDP1VqpPKyfv2DTj3Q04S9R4i88M0gZnKkl4y4%26dib_tag%3Dse%26keywords%3DShirts%26qid%3D1750774075%26sr%3D8-106-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&cr=ZAZ#customerReviews,"['S', 'M', 'L', 'XL', '2XL', '3XL']"
Thomas Scott Mens | Full Sleeve | Solid | Slim Fit | 100% Cotton | Button Down Collar | Shirts,709,4.0 out of 5 stars,347 ratings,No,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MDMzNzQzNDc2NDg1Njc1OjE3NTA3NzQwNzY6c3BfYnRmOjMwMDI1OTE4MTQ3NjkzMjo6MDo6&url=%2FThomas-Scott-Casual-Button-Sleeve%2Fdp%2FB0C69QDSZN%2Fref%3Dsr_1_107_sspa%3Fdib%3DeyJ2IjoiMSJ9.XWh5-PgJkiU8lgZIQsBp4QXXH0CItyKifW0h8DWr3_bXBwndUMwNtWNDqezeQTojw5ReNdT1wtyLDcsnMjyhKUtSVmr0NhzhnVOKu8PLGaDet5Ecn57VUplvkcRt_eOxSOZLI-_jvtdV6VMRLvQOPG6xzp-RDAsYzjCpec2rPTncus6DHH4l0EpNOdzAfV75R_q7kKfU-HMBTnJ_Sqo7VS1OjG8rwKA_OpNts6wGNLJdSZbGoz567ZKf7IkC3_pVyPY5pHfWxXUAIR-kphUHFlGnlrR1Tc7Y0vGBMixHIyo.eQyv7WDP1VqpPKyfv2DTj3Q04S9R4i88M0gZnKkl4y4%26dib_tag%3Dse%26keywords%3DShirts%26qid%3D1750774075%26sr%3D8-107-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&cr=ZAZ#customerReviews,"['S', 'M', 'L', 'XL', '2XL', '3XL', '4XL', '5XL', '6XL']"
"DAMENSCH Constant All-Degree Shirt for Men Full Sleeve, Pique Textured, Thermoregulating Cotton Blend Mens Casual, Recycled Fabric Stylish Shirts","1,601",4.2 out of 5 stars,356 ratings,No,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MDMzNzQzNDc2NDg1Njc1OjE3NTA3NzQwNzY6c3BfYnRmOjMwMDEzMzMxMDkxOTkzMjo6MDo6&url=%2FDAMENSCH-Constant-Thermoregulating-Shirts-Pack-Blue-XX-Large%2Fdp%2FB0BYJP7JDX%2Fref%3Dsr_1_108_sspa%3Fdib%3DeyJ2IjoiMSJ9.XWh5-PgJkiU8lgZIQsBp4QXXH0CItyKifW0h8DWr3_bXBwndUMwNtWNDqezeQTojw5ReNdT1wtyLDcsnMjyhKUtSVmr0NhzhnVOKu8PLGaDet5Ecn57VUplvkcRt_eOxSOZLI-_jvtdV6VMRLvQOPG6xzp-RDAsYzjCpec2rPTncus6DHH4l0EpNOdzAfV75R_q7kKfU-HMBTnJ_Sqo7VS1OjG8rwKA_OpNts6wGNLJdSZbGoz567ZKf7IkC3_pVyPY5pHfWxXUAIR-kphUHFlGnlrR1Tc7Y0vGBMixHIyo.eQyv7WDP1VqpPKyfv2DTj3Q04S9R4i88M0gZnKkl4y4%26dib_tag%3Dse%26keywords%3DShirts%26qid%3D1750774075%26sr%3D8-108-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&cr=ZAZ#customerReviews,"['S', 'M', 'L', 'XL', '2XL']"
Thomas Scott Mens | Full Sleeve | Solid | Slim Fit | 100% Cotton | Button Down Collar | Shirts,709,4.0 out of 5 stars,347 ratings,No,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NDQ1NTE3NzY1MDg0NDcyOjE3NTA3NzQwNzY6c3Bfc2VhcmNoX3RoZW1hdGljX2J0ZjozMDAyNTkxODE0NzY5MzI6OjA6Og&url=%2FThomas-Scott-Casual-Button-Sleeve%2Fdp%2FB0C69QDSZN%2Fref%3Dsxbs_pa_sp_search_thematic_btf_sspa%3Fcontent-id%3Damzn1.sym.7aa20886-3a27-4c42-ad1f-6b5a2f28ad48%253Aamzn1.sym.7aa20886-3a27-4c42-ad1f-6b5a2f28ad48%26cv_ct_cx%3DShirts%26keywords%3DShirts%26pd_rd_i%3DB0C69QDSZN%26pd_rd_r%3D81264c21-3a40-4238-b603-2c5e9d649fbf%26pd_rd_w%3Dr9nM0%26pd_rd_wg%3D9Vpor%26pf_rd_p%3D7aa20886-3a27-4c42-ad1f-6b5a2f28ad48%26pf_rd_r%3D6KNNWJ9FS155PTSXTG31%26qid%3D1750774075%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-49-39d2cf51-924d-44a4-921d-0c8fa4cce3c9-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm%26psc%3D1&cr=ZAZ#customerReviews,"['S', 'M', 'L', 'XL', '2XL', '3XL', '4XL', '5XL', '6XL']"
Arrow Men's Checkered Full Sleeve Slim Fit Cutaway Collar Cotton Formal Shirt,"1,429",4.0 out of 5 stars,173 ratings,Yes,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NDQ1NTE3NzY1MDg0NDcyOjE3NTA3NzQwNzY6c3Bfc2VhcmNoX3RoZW1hdGljX2J0ZjozMDAxMDE1MTk3NzY4MzI6OjE6Og&url=%2FArrow-Mens-Slim-Shirt-ARADOSH1292_Black%2Fdp%2FB0C24C67FJ%2Fref%3Dsxbs_pa_sp_search_thematic_btf_sspa%3Fcontent-id%3Damzn1.sym.7aa20886-3a27-4c42-ad1f-6b5a2f28ad48%253Aamzn1.sym.7aa20886-3a27-4c42-ad1f-6b5a2f28ad48%26cv_ct_cx%3DShirts%26keywords%3DShirts%26pd_rd_i%3DB0C24C67FJ%26pd_rd_r%3D81264c21-3a40-4238-b603-2c5e9d649fbf%26pd_rd_w%3Dr9nM0%26pd_rd_wg%3D9Vpor%26pf_rd_p%3D7aa20886-3a27-4c42-ad1f-6b5a2f28ad48%26pf_rd_r%3D6KNNWJ9FS155PTSXTG31%26qid%3D1750774075%26sbo%3D9ZOMT9Jm0JH%252Ft%252BWi68iDSA%253D%253D%26sr%3D1-50-39d2cf51-924d-44a4-921d-0c8fa4cce3c9-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm%26psc%3D1&cr=ZAZ#customerReviews,"['38', '39', '40', '42', '44', '46']"
U.S. POLO ASSN. Men's Solid Spread Collar Premium Cotton Dobby Tailored Fit Shirt,"1,179",4.0 out of 5 stars,409 ratings,Yes,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NDQ1NTE3NzY1MDg0NDcyOjE3NTA3NzQwNzY6c3Bfc2VhcmNoX3RoZW1hdGljX2J0ZjozMDA1Njc4OTM5MTczMzI6OjI6Og&url=%2FU-S-POLO-ASSN-Regular-USSHTR0015_M_White%2Fdp%2FB0BGJ6VYJH%2Fref%3Dsxbs_pa_sp_search_thematic_btf_sspa%3Fcontent-id%3Damzn1.sym.7aa20886-3a27-4c42-ad1f-6b5a2f28ad48%253Aamzn1.sym.7aa20886-3a27-4c42-ad1f-6b5a2f28ad48%26cv_ct_cx%3DShirts%26keywords%3DShirts%26pd_rd_i%3DB0BGJ6VYJH%26pd_rd_r%3D81264c21-3a40-4238-b603-2c5e9d649fbf%26pd_rd_w%3Dr9nM0%26pd_rd_wg%3D9Vpor%26pf_rd_p%3D7aa20886-3a27-4c42-ad1f-6b5a2f28ad48%26pf_rd_r%3D6KNNWJ9FS155PTSXTG31%26qid%3D1750774075%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-51-39d2cf51-924d-44a4-921d-0c8fa4cce3c9-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm%26psc%3D1&cr=ZAZ#customerReviews,"['S', 'M', 'L', 'XL', '2XL']"
Arrow Men's Checkered Full Sleeve Slim Fit Cutaway Collar Cotton Formal Shirt,"1,340.",4.1 out of 5 stars,342 ratings,Yes,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NDQ1NTE3NzY1MDg0NDcyOjE3NTA3NzQwNzY6c3Bfc2VhcmNoX3RoZW1hdGljX2J0ZjozMDAwNjY5Nzc3MTg1MzI6OjM6Og&url=%2FArrow-Mens-Checkered-Shirt-ARADOSH1332_Light%2Fdp%2FB0C24G3BC2%2Fref%3Dsxbs_pa_sp_search_thematic_btf_sspa%3Fcontent-id%3Damzn1.sym.7aa20886-3a27-4c42-ad1f-6b5a2f28ad48%253Aamzn1.sym.7aa20886-3a27-4c42-ad1f-6b5a2f28ad48%26cv_ct_cx%3DShirts%26keywords%3DShirts%26pd_rd_i%3DB0C24G3BC2%26pd_rd_r%3D81264c21-3a40-4238-b603-2c5e9d649fbf%26pd_rd_w%3Dr9nM0%26pd_rd_wg%3D9Vpor%26pf_rd_p%3D7aa20886-3a27-4c42-ad1f-6b5a2f28ad48%26pf_rd_r%3D6KNNWJ9FS155PTSXTG31%26qid%3D1750774075%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-52-39d2cf51-924d-44a4-921d-0c8fa4cce3c9-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm%26psc%3D1&cr=ZAZ#customerReviews,"['38', '39', '40', '42', '44', '46']"
Hardsoda by The Indian Garage Co Men Plus Size Regular Fit Solid Cutaway Collar Full Sleeves Casual Shirt,770,4.2 out of 5 stars,25 ratings,Yes,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NDQ1NTE3NzY1MDg0NDcyOjE3NTA3NzQwNzY6c3Bfc2VhcmNoX3RoZW1hdGljX2J0ZjozMDA1NzY2NDc3NDkzMzI6OjQ6Og&url=%2FHardsoda-Mens-Shirt-0423-PL-FSLIN01-7_Digital-Lilac%2Fdp%2FB0CDXK9SMH%2Fref%3Dsxbs_pa_sp_search_thematic_btf_sspa%3Fcontent-id%3Damzn1.sym.7aa20886-3a27-4c42-ad1f-6b5a2f28ad48%253Aamzn1.sym.7aa20886-3a27-4c42-ad1f-6b5a2f28ad48%26cv_ct_cx%3DShirts%26keywords%3DShirts%26pd_rd_i%3DB0CDXK9SMH%26pd_rd_r%3D81264c21-3a40-4238-b603-2c5e9d649fbf%26pd_rd_w%3Dr9nM0%26pd_rd_wg%3D9Vpor%26pf_rd_p%3D7aa20886-3a27-4c42-ad1f-6b5a2f28ad48%26pf_rd_r%3D6KNNWJ9FS155PTSXTG31%26qid%3D1750774075%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-53-39d2cf51-924d-44a4-921d-0c8fa4cce3c9-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm%26psc%3D1&cr=ZAZ#customerReviews,"['2XL', '3XL', '4XL', '5XL', '6XL']"
